File,Total Time,Coding %,Debugging %,Testing %,FC% Flow Complexity,OV% Object Vocabulary,OC% Object Conjuration,AI% Arithmetic Intricacy,DT% Data Transfer,ID% Inline Data,CS% Code Structure,CM% Comments,CCR Code to Comment Ratio,ECF Essential Comment Factor,CSM Code Structure Modularity,LD Logic Density,SDE Source Divergence Entropy,IDF Information Diversity Factor,OCF Object Convolution Factor,LLOC Logical Lines of Code,Multi Line Comments,Single Line Comments,High Quality Comments,Strings,Numeric Constants,Code Nature,Quality Notes Count,Quality Notes Detail,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\GridViewItem.java,4,52,28,20,0,64,22,0,4,0,9,0,15,28,236,0,36,213,36,12,1,1,2,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\GroupAdapter.java,7,51,30,19,15,67,8,0,4,0,5,1,92,240,176,30,39,74,22,12,1,26,12,0,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\GroupEvent.java,4,49,31,20,9,49,25,0,4,0,12,0,4,11,173,19,27,306,21,20,1,0,1,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\MainActivity.java,6,53,28,19,0,71,17,0,5,0,7,0,5,16,120,10,26,152,26,19,0,1,1,0,0,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\MainIndex.java,4,53,28,19,0,74,14,0,4,0,8,0,0,0,180,16,25,116,23,11,0,0,0,0,0,Normal,1,* Code structure may be too fragmented. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\PrefManager.java,5,53,28,19,2,71,15,0,4,0,7,0,16,50,125,33,28,125,18,17,1,2,3,2,1,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\SignUp.java,35,49,31,20,15,50,19,0,8,0,7,1,29,87,146,37,43,235,29,98,0,31,29,17,2,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\SignUpData.java,5,49,31,20,9,51,25,0,4,0,11,0,3,10,160,19,27,300,21,25,1,0,1,0,0,Normal,1,* Needs more comments. 
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\SingleViewActivity.java,12,51,30,19,11,64,10,1,7,0,5,0,26,85,139,43,40,94,23,22,1,5,6,4,2,Normal,0,
C:\Users\nikro\AndroidStudioProjects\EleGlance\app\src\main\java\com\events\example\eleglance\SubscribePanel.java,18,52,29,19,5,71,13,0,5,0,6,0,25,78,136,34,33,113,24,42,1,10,11,3,0,Normal,0,
